Pulse ||7338.659993840406||[0.0, 421.0, 600.0]
Pulse ||7338.66399365||[0.0, 414.0, 600.0]
Pulse ||7338.667979451512||[0.0, 408.0, 600.0]
Pulse ||7338.671974911919||[0.0, 403.0, 600.0]
Pulse ||7338.675962351802||[0.0, 396.0, 600.0]
Pulse ||7338.6799561899115||[0.0, 391.0, 600.0]
Pulse ||7338.685064234255||[0.0, 385.0, 600.0]
Pulse ||7338.689746351133||[0.0, 381.0, 600.0]
Pulse ||7338.693089711851||[0.0, 378.0, 600.0]
Pulse ||7338.696630191833||[0.0, 374.0, 600.0]
Pulse ||7338.700299078687||[0.0, 374.0, 600.0]
Pulse ||7338.704134668205||[0.0, 375.0, 600.0]
Pulse ||7338.708010933844||[0.0, 380.0, 600.0]
Pulse ||7338.712544404216||[0.0, 385.0, 600.0]
Pulse ||7338.716962477169||[0.0, 394.0, 600.0]
Pulse ||7338.720639854026||[0.0, 407.0, 600.0]
Pulse ||7338.724378050432||[0.0, 422.0, 600.0]
Pulse ||7338.728163520271||[0.0, 443.0, 600.0]
Pulse ||7338.732369038755||[0.0, 466.0, 600.0]
Pulse ||7338.736540647388||[0.0, 495.0, 600.0]
Pulse ||7338.740659079127||[0.0, 529.0, 600.0]
Pulse ||7338.744759194807||[0.0, 566.0, 600.0]
Pulse ||7338.748735649395||[0.0, 609.0, 600.0]
Pulse ||7338.752714847042||[0.0, 653.0, 600.0]
Pulse ||7338.756914075388||[0.0, 702.0, 600.0]
Pulse ||7338.761087149442||[0.0, 753.0, 600.0]
Pulse ||7338.765204365248||[0.0, 810.0, 600.0]
Pulse ||7338.769306810174||[0.0, 871.0, 600.0]
Pulse ||7338.773396630012||[0.0, 936.0, 600.0]
Pulse ||7338.7774454031405||[0.0, 963.0, 600.0]
Pulse ||7338.781488119628||[0.0, 966.0, 600.0]
Pulse ||7338.785209410085||[0.0, 964.0, 600.0]
Pulse ||7338.788958644057||[0.0, 966.0, 600.0]
Pulse ||7338.7927324364855||[0.0, 964.0, 600.0]
Pulse ||7338.796476486974||[0.0, 966.0, 600.0]
Pulse ||7338.800244556714||[0.0, 964.0, 600.0]
Pulse ||7338.804094178659||[0.0, 965.0, 600.0]
Pulse ||7338.80795738269||[0.0, 963.0, 600.0]
Pulse ||7338.8119645749||[0.0, 965.0, 600.0]
Pulse ||7338.815971378362||[0.0, 964.0, 600.0]
Pulse ||7338.819943475382||[0.0, 965.0, 600.0]
Pulse ||7338.823918032987||[0.0, 964.0, 600.0]
Pulse ||7338.827624615713||[0.0, 966.0, 600.0]
Pulse ||7338.83135417815||[0.0, 963.0, 600.0]
Pulse ||7338.835104573429||[0.0, 967.0, 600.0]
Pulse ||7338.838867012641||[0.0, 963.0, 600.0]
Pulse ||7338.842647175063||[0.0, 964.0, 600.0]
Pulse ||7338.846542529959||[0.0, 966.0, 600.0]
Pulse ||7338.850445719476||[0.0, 964.0, 600.0]
Pulse ||7338.8543331926885||[0.0, 965.0, 600.0]
Pulse ||7338.858228755887||[0.0, 964.0, 600.0]
Pulse ||7338.862271372133||[0.0, 963.0, 600.0]
Pulse ||7338.866311761752||[0.0, 966.0, 600.0]
Pulse ||7338.870378647833||[0.0, 963.0, 600.0]
Pulse ||7338.874441823651||[0.0, 967.0, 600.0]
Pulse ||7338.878389680309||[0.0, 966.0, 600.0]
Pulse ||7338.882341077662||[0.0, 965.0, 600.0]
Pulse ||7338.886295747066||[0.0, 967.0, 600.0]
Pulse ||7338.89024810035||[0.0, 963.0, 600.0]
Pulse ||7338.894203563719||[0.0, 966.0, 600.0]
Pulse ||7338.898320306939||[0.0, 963.0, 600.0]
Pulse ||7338.902430936282||[0.0, 967.0, 600.0]
Pulse ||7338.906505523328||[0.0, 963.0, 600.0]
Pulse ||7338.910576395601||[0.0, 966.0, 600.0]
Pulse ||7338.914533954334||[0.0, 963.0, 600.0]
Pulse ||7338.91849398046||[0.0, 967.0, 600.0]
Pulse ||7338.922456312161||[0.0, 964.0, 600.0]
Pulse ||7338.9264030097675||[0.0, 963.0, 600.0]
Pulse ||7338.9303526144595||[0.0, 964.0, 600.0]
Pulse ||7338.934353276033||[0.0, 963.0, 600.0]
Pulse ||7338.938354147465||[0.0, 964.0, 600.0]
Pulse ||7338.942365201067||[0.0, 965.0, 600.0]
Pulse ||7338.946375957773||[0.0, 963.0, 600.0]
Pulse ||7338.950361862886||[0.0, 966.0, 600.0]
Pulse ||7338.954348624797||[0.0, 963.0, 600.0]
Pulse ||7338.958316466427||[0.0, 966.0, 600.0]
Pulse ||7338.962285948501||[0.0, 963.0, 600.0]
Pulse ||7338.9662848396||[0.0, 964.0, 364.0]
Pulse ||7338.970283972448||[0.0, 965.0, 364.0]
Pulse ||7338.974236240028||[0.0, 963.0, 364.0]
Pulse ||7338.978190725821||[0.0, 967.0, 364.0]
Pulse ||7338.982121832896||[0.0, 963.0, 364.0]
Pulse ||7338.986055990238||[0.0, 965.0, 364.0]
Pulse ||7338.99006429637||[0.0, 966.0, 364.0]
Pulse ||7338.994072448769||[0.0, 964.0, 364.0]
Pulse ||7338.998060198097||[0.0, 965.0, 364.0]
Pulse ||7339.002048606691||[0.0, 927.0, 364.0]
Pulse ||7339.006013795907||[0.0, 870.0, 364.0]
Pulse ||7339.009980503336||[0.0, 819.0, 364.0]
Pulse ||7339.013965669746||[0.0, 765.0, 364.0]
Pulse ||7339.017951562355||[0.0, 719.0, 364.0]
Pulse ||7339.021941282429||[0.0, 674.0, 364.0]
Pulse ||7339.02593154111||[0.0, 635.0, 364.0]
Pulse ||7339.029894008913||[0.0, 597.0, 364.0]
Pulse ||7339.033857994252||[0.0, 565.0, 364.0]
Pulse ||7339.037861511275||[0.0, 535.0, 364.0]
Pulse ||7339.041865050405||[0.0, 506.0, 364.0]
Pulse ||7339.045837134154||[0.0, 484.0, 364.0]
Pulse ||7339.049810334604||[0.0, 462.0, 364.0]
Pulse ||7339.053796085633||[0.0, 444.0, 364.0]
Pulse ||7339.057782462477||[0.0, 430.0, 364.0]
Pulse ||7339.061876459949||[0.0, 420.0, 364.0]
Pulse ||7339.065967426869||[0.0, 411.0, 364.0]
Pulse ||7339.0700301131255||[0.0, 406.0, 364.0]
Pulse ||7339.074090843621||[0.0, 402.0, 364.0]
Pulse ||7339.078041623344||[0.0, 398.0, 364.0]
Pulse ||7339.081994098657||[0.0, 399.0, 364.0]
Pulse ||7339.085948201311||[0.0, 399.0, 364.0]
Pulse ||7339.089900319749||[0.0, 402.0, 364.0]
Pulse ||7339.09385405047||[0.0, 404.0, 364.0]
Pulse ||7339.09783169065||[0.0, 407.0, 364.0]
Pulse ||7339.101810126986||[0.0, 410.0, 364.0]
Pulse ||7339.105799952999||[0.0, 412.0, 364.0]
Pulse ||7339.109790190289||[0.0, 414.0, 364.0]
Pulse ||7339.113762341956||[0.0, 415.0, 364.0]
Pulse ||7339.117735425112||[0.0, 414.0, 364.0]
Pulse ||7339.121776754711||[0.0, 414.0, 364.0]
Pulse ||7339.12581696591||[0.0, 408.0, 364.0]
Pulse ||7339.129843572168||[0.0, 402.0, 364.0]
Pulse ||7339.133869497823||[0.0, 392.0, 364.0]
Pulse ||7339.137896814646||[0.0, 382.0, 364.0]
Pulse ||7339.141923436942||[0.0, 369.0, 364.0]
Pulse ||7339.145932273744||[0.0, 353.0, 364.0]
Pulse ||7339.149940940043||[0.0, 338.0, 364.0]
Pulse ||7339.153971154894||[0.0, 318.0, 364.0]
Pulse ||7339.158000610085||[0.0, 298.0, 364.0]
Pulse ||7339.162009925602||[0.0, 275.0, 364.0]
Pulse ||7339.166019055957||[0.0, 252.0, 364.0]
Pulse ||7339.17004307016||[0.0, 227.0, 364.0]
Pulse ||7339.174066506909||[0.0, 201.0, 364.0]
Pulse ||7339.178101168849||[0.0, 176.0, 364.0]
Pulse ||7339.182134978305||[0.0, 150.0, 364.0]
Pulse ||7339.186171781068||[0.0, 125.0, 364.0]
Pulse ||7339.190207684309||[0.0, 99.0, 364.0]
Pulse ||7339.194225896289||[0.0, 77.0, 364.0]
Pulse ||7339.198243692808||[0.0, 54.0, 364.0]
Pulse ||7339.202283765768||[0.0, 33.0, 364.0]
Pulse ||7339.206322876188||[0.0, 10.0, 364.0]
Pulse ||7339.210349556633||[0.0, 0.0, 364.0]
Pulse ||7339.214375616718||[0.0, 0.0, 364.0]
Pulse ||7339.218321846509||[0.0, 0.0, 364.0]
Pulse ||7339.222269431381||[0.0, 0.0, 364.0]
Pulse ||7339.22621833054||[0.0, 0.0, 364.0]
Pulse ||7339.2303788760255||[0.0, 0.0, 364.0]
Pulse ||7339.234535613949||[0.0, 0.0, 364.0]
Pulse ||7339.23859517996||[0.0, 0.0, 364.0]
Pulse ||7339.242653366827||[0.0, 0.0, 364.0]
